path,frozen_commit,git_blob_sha,canonical_byte_length,canonical_sha256,current_lovable_sha256,remediation_required,reason,generated_file_exception
tests/inventory/rls-cross-business.test.ts,7684ea9f02a1a1e1a25f29845ebf831d63163a31,c53af40d07aca6d9bf54a4fd3867aae9ea32a15b,3677,3b26b1a97b7cce97fbbda8360b5aa039a40f1c636da9a23440c68c93634efd71,ba888948e059c893816572f32c708aa307825e6b75dae841bdc655db75dd7e9b,yes,"CRLF line-ending conversion introduced upstream during SB-P-1.11-LOV-SYNC-2 Phase 2/3 artifact preparation (core.autocrlf=true, no .gitattributes override); content values unchanged, only line-ending bytes differ.",no
tests/inventory/shared-write-path.test.ts,7684ea9f02a1a1e1a25f29845ebf831d63163a31,d0f4c416951817f79373f19294ba5ed1d812b1b5,5172,8758a871b0fff2949f1d9837d9ef65bc1b379063f2e9cd5330f223027c23b64c,38c3c7b3de86d2067130dd8fe1a52ff5d051b2f4544114a1c24b76e58b2612a7,yes,"CRLF line-ending conversion introduced upstream during SB-P-1.11-LOV-SYNC-2 Phase 2/3 artifact preparation (core.autocrlf=true, no .gitattributes override); content values unchanged, only line-ending bytes differ.",no
tests/inventory/trusted-event-link.test.ts,7684ea9f02a1a1e1a25f29845ebf831d63163a31,1046459a417e402e14f394aa66e61edcc7587c64,3701,0d8cfb48cd020611496f3999b3dcfbe1cb2ebaddc7fad028b38ebaef4057dc8e,0420d1d6a0023988b01a5ab96153faba89d40301fe1feb10a93449c5e745f9b9,yes,"CRLF line-ending conversion introduced upstream during SB-P-1.11-LOV-SYNC-2 Phase 2/3 artifact preparation (core.autocrlf=true, no .gitattributes override); content values unchanged, only line-ending bytes differ.",no
tests/setup/assertions.ts,7684ea9f02a1a1e1a25f29845ebf831d63163a31,63b80557cfd575ec3c80ee2f5686e2b7a6e8c95b,1214,f97af8c13c8a72fa13830e3ee0e82ed01a65bfea9bd92c3efca4ffb09100f5b9,faf1b22d5e663743bdd04399b1d568a145e9d4a28f8cadc3497be8946a9b7722,yes,"CRLF line-ending conversion introduced upstream during SB-P-1.11-LOV-SYNC-2 Phase 2/3 artifact preparation (core.autocrlf=true, no .gitattributes override); content values unchanged, only line-ending bytes differ.",no
tests/setup/inventory-rpc.ts,7684ea9f02a1a1e1a25f29845ebf831d63163a31,f9fba880fa0fac61d7301e37e6123fe0b06dba0c,3805,257495f0a82a0ffe11ecbc089bc0fcb8ff0cc73cb2c384765f27d64902fecca2,c0b15c9985e99c365a95d624bea6c35f9f19495e738370a7baa4b7b759e02bed,yes,"CRLF line-ending conversion introduced upstream during SB-P-1.11-LOV-SYNC-2 Phase 2/3 artifact preparation (core.autocrlf=true, no .gitattributes override); content values unchanged, only line-ending bytes differ.",no
tests/setup/load-env.ts,7684ea9f02a1a1e1a25f29845ebf831d63163a31,496ed88fcd785224609b77817e244c505656ab35,486,a32b2f8b213d91687f8b91082901f8915b3c46d47904c60ef4cc7d82869238b5,05fbb07b61e48c6b038a27cbda9ce27fff73899aea44859ba8914cb7bfa61326,yes,"CRLF line-ending conversion introduced upstream during SB-P-1.11-LOV-SYNC-2 Phase 2/3 artifact preparation (core.autocrlf=true, no .gitattributes override); content values unchanged, only line-ending bytes differ.",no
tests/setup/test-clients.ts,7684ea9f02a1a1e1a25f29845ebf831d63163a31,c590642f5050a4c6c28c73c2b9303356374a7d26,4071,aa2931c1c5a1235b323dce80143cc8464163a8385d032193d38a4284a1277338,7c5a5297b0a8782b85c6514b9b41d1c1eb12df6aaff568070eb00de3b28a5af3,yes,"CRLF line-ending conversion introduced upstream during SB-P-1.11-LOV-SYNC-2 Phase 2/3 artifact preparation (core.autocrlf=true, no .gitattributes override); content values unchanged, only line-ending bytes differ.",no
tsconfig.json,7684ea9f02a1a1e1a25f29845ebf831d63163a31,533d40171d4cbc61370abbffca39ba9256ad5927,672,8f085c1d4841928370f6922fc9b8cabe3dfe84d266fc734a08d3e0dc3f92490d,7625ca6c61bb82f8f4851cc8815e63d37cb38127b0064c106798ea363eb92ff1,yes,"CRLF line-ending conversion introduced upstream during SB-P-1.11-LOV-SYNC-2 Phase 2/3 artifact preparation (core.autocrlf=true, no .gitattributes override); content values unchanged, only line-ending bytes differ.",no
vite.config.ts,7684ea9f02a1a1e1a25f29845ebf831d63163a31,2b8ccd122bdacf9dbbbbf1c00eba69e9288e5cb1,811,bbaf99aca461074821d30d8fb96cc3ed36066caa534f66134a0f8220c37b5a62,1f9a017da9be2029b576ac64f8cc1a62673a49d940e382ba3367065ec68bca28,yes,"CRLF line-ending conversion introduced upstream during SB-P-1.11-LOV-SYNC-2 Phase 2/3 artifact preparation (core.autocrlf=true, no .gitattributes override); content values unchanged, only line-ending bytes differ.",no
vitest.config.ts,7684ea9f02a1a1e1a25f29845ebf831d63163a31,c61e75bf43a0c7465a1c8b22f00dbf4a7bd37361,360,2969cf54d39d6cd2251a2ec488ec908b1694e66e982710dc5a747293690bd88c,2c521582a20613f4c5957dd0d740230fdd448b59d2d02d9b68ccd142b16649e9,yes,"CRLF line-ending conversion introduced upstream during SB-P-1.11-LOV-SYNC-2 Phase 2/3 artifact preparation (core.autocrlf=true, no .gitattributes override); content values unchanged, only line-ending bytes differ.",no
